arquivo,id_historia,lake,numero,titulo,tabelas,views
sharedservices.txt,[SHARED SERVICES - 123],SHARED SERVICES,123,Entidade: Tabelas Manuais - FSE_HR e FSE_HRS - TAMANHO: G,10,0
sharedservices.txt,[SHARED SERVICES - 124],SHARED SERVICES,124,Entidade: Tabelas Manuais - FSE_HRS - TAMANHO: G,10,0
sharedservices.txt,[SHARED SERVICES - 125],SHARED SERVICES,125,Entidade: Tabelas Manuais - FSE_HRS Lote 2 - TAMANHO: G,8,0
sharedservices.txt,[SHARED SERVICES - 126],SHARED SERVICES,126,Entidade: Tabelas e View Manuais - FSE_PI - TAMANHO: M,4,1
sharedservices.txt,[SHARED SERVICES - 127],SHARED SERVICES,127,Entidade: Tabelas Manuais - FSE_TAX - TAMANHO: G,10,0
sharedservices.txt,[SHARED SERVICES - 128],SHARED SERVICES,128,Entidade: Tabelas e Views Manuais Restantes - TAMANHO: G,3,4
supplychain.txt,[SUPPLY CHAIN - 2],SUPPLY CHAIN,2,"Entidade: Movimentos Contábeis - Parte 1: Plantas FAASA, CKD e FIASA - TAMANHO: P",1,0
supplychain.txt,[SUPPLY CHAIN - 3],SUPPLY CHAIN,3,"Entidade: Movimentos Contábeis - Parte 2: Plantas FIRE, JEEP e Mecânica - TAMANHO: M",1,2
supplychain.txt,[SUPPLY CHAIN - 4],SUPPLY CHAIN,4,"Entidade: Posições de Estoque - Parte 1: Plantas JEEP, FAASA e FIASA - TAMANHO: P",1,0
supplychain.txt,[SUPPLY CHAIN - 5],SUPPLY CHAIN,5,Entidade: Posições de Estoque - Parte 2: Plantas FIRE e Mecânica - TAMANHO: M,1,2
supplychain.txt,[SUPPLY CHAIN - 6],SUPPLY CHAIN,6,Entidade: Cadastros e Pedidos Especiais - TAMANHO: M,3,6
supplychain.txt,[SUPPLY CHAIN - 7],SUPPLY CHAIN,7,Entidade: Notas Fiscais de Entrada - TAMANHO: M,3,2
supplychain.txt,[SUPPLY CHAIN - 8],SUPPLY CHAIN,8,Entidade: Tabelas Mestres - Áreas e Localizações - TAMANHO: M,4,6
supplychain.txt,[SUPPLY CHAIN - 9],SUPPLY CHAIN,9,Entidade: Views Dimensão - Compartimentos e Unidades - TAMANHO: M,0,4
supplychain.txt,[SUPPLY CHAIN - 10],SUPPLY CHAIN,10,"Entidade: Etiquetas CIM - Parte 1: Plantas FIAPE, FIASA e Mecânica - TAMANHO: P",1,0
supplychain.txt,[SUPPLY CHAIN - 11],SUPPLY CHAIN,11,Entidade: Etiquetas CIM - Parte 2: Plantas FIRE e FAASA - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 12],SUPPLY CHAIN,12,Entidade: Estoque por Desenho - Parte 1: FIASA Histórico e Current - TAMANHO: M,2,0
supplychain.txt,[SUPPLY CHAIN - 13],SUPPLY CHAIN,13,Entidade: Estoque por Desenho - Parte 2: FIAPE Histórico e Current - TAMANHO: M,2,0
supplychain.txt,[SUPPLY CHAIN - 14],SUPPLY CHAIN,14,Entidade: Estoque por Desenho - Parte 3: FAASA Histórico e Current - TAMANHO: M,2,0
supplychain.txt,[SUPPLY CHAIN - 15],SUPPLY CHAIN,15,Entidade: Estoque por Desenho - Parte 4: FIRE e Mecânica - TAMANHO: M,2,0
supplychain.txt,[SUPPLY CHAIN - 16],SUPPLY CHAIN,16,Entidade: Tabelas Auxiliares e Views Complementares - TAMANHO: G,4,5
supplychain.txt,[SUPPLY CHAIN - 17],SUPPLY CHAIN,17,Entidade: Rotas e Destinos Logísticos - TAMANHO: G,6,4
supplychain.txt,[SUPPLY CHAIN - 18],SUPPLY CHAIN,18,Entidade: Pedidos Logísticos e Itens - TAMANHO: G,6,4
supplychain.txt,[SUPPLY CHAIN - 19],SUPPLY CHAIN,19,Entidade: Inventário - Cabeçalho e Lotes - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 20],SUPPLY CHAIN,20,Entidade: Inventário - Itens e Leituras - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 21],SUPPLY CHAIN,21,Entidade: Recebimento e Transmissões - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 22],SUPPLY CHAIN,22,Entidade: Conferência Física e MDR Part Number - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 23],SUPPLY CHAIN,23,Entidade: Volumes de Expedição - TAMANHO: M,2,2
supplychain.txt,[SUPPLY CHAIN - 24],SUPPLY CHAIN,24,Entidade: QRCode e Repicking - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 25],SUPPLY CHAIN,25,Entidade: Troca de Locação - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 26],SUPPLY CHAIN,26,Entidade: Estado dos Conjuntos (SSOLQ051) - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 27],SUPPLY CHAIN,27,"Entidade: Cadastros Eventuais e Anagrafica (SSOLQ057, SSOLQ060, SSDCE001) - TAMANHO: G",3,6
supplychain.txt,[SUPPLY CHAIN - 28],SUPPLY CHAIN,28,Entidade: Cadastro de Desenhos por Estabelecimento (SSOLQ068) - TAMANHO: M,1,3
supplychain.txt,[SUPPLY CHAIN - 29],SUPPLY CHAIN,29,"Entidade: Ordens e Características por Trecho (SSOLQ072, SSOLQ073, SSOLQ077) - TAMANHO: G",3,6
supplychain.txt,[SUPPLY CHAIN - 30],SUPPLY CHAIN,30,Entidade: Giro Diário de Consumo de Peças (SSOLQ110) - TAMANHO: M,1,2
supplychain.txt,[SUPPLY CHAIN - 31],SUPPLY CHAIN,31,Entidade: Giro Mensal de Consumo de Peças (SSOLQ130) - TAMANHO: G,1,2
supplychain.txt,[SUPPLY CHAIN - 32],SUPPLY CHAIN,32,Entidade: Consumos S-1 e Necessidades Brutas (SSOLQ134) - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 33],SUPPLY CHAIN,33,"Entidade: Produtos Acabados e Desenhos - Carga Diária (SSOLQ144, SSOLQ145) - TAMANHO: G",4,4
supplychain.txt,[SUPPLY CHAIN - 34],SUPPLY CHAIN,34,"Entidade: Produtos Acabados e Desenhos - Carga Mensal (SSOLQ146, SSOLQ147) - TAMANHO: G",4,4
supplychain.txt,[SUPPLY CHAIN - 35],SUPPLY CHAIN,35,Entidade: Desenhos Calculados por Seção (SSOLQ150) - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 36],SUPPLY CHAIN,36,"Entidade: Data Mestre e Números de Peça (SSOLQ500, SSOLQ501) - TAMANHO: G",4,6
supplychain.txt,[SUPPLY CHAIN - 37],SUPPLY CHAIN,37,Entidade: Dimensões Básicas de Estoque - TAMANHO: P,3,0
supplychain.txt,[SUPPLY CHAIN - 38],SUPPLY CHAIN,38,Entidade: Indicadores e Causal - TAMANHO: P,2,0
supplychain.txt,[SUPPLY CHAIN - 39],SUPPLY CHAIN,39,Entidade: Staging - Dados Brutos SAP e IMS - TAMANHO: M,2,2
supplychain.txt,[SUPPLY CHAIN - 40],SUPPLY CHAIN,40,Entidade: Estoque Material e Saldo SAP - TAMANHO: M,2,4
supplychain.txt,[SUPPLY CHAIN - 41],SUPPLY CHAIN,41,Entidade: Apontamentos e Material em Trânsito - TAMANHO: M,2,4
supplychain.txt,[SUPPLY CHAIN - 42],SUPPLY CHAIN,42,Entidade: Estoque Viajante e Views Consolidadas - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 43],SUPPLY CHAIN,43,"Entidade: Cadastros Base - Incoterms, Meios de Transporte e Saturação - TAMANHO: P",3,0
supplychain.txt,[SUPPLY CHAIN - 44],SUPPLY CHAIN,44,Entidade: Transporte e Frete - Staging e Consolidação - TAMANHO: M,2,3
supplychain.txt,[SUPPLY CHAIN - 45],SUPPLY CHAIN,45,Entidade: Estoque de Embalagens Retornáveis - TAMANHO: P,1,1
supplychain.txt,[SUPPLY CHAIN - 46],SUPPLY CHAIN,46,Entidade: Itens de Nota Fiscal e Movimentação - TAMANHO: M,1,4
supplychain.txt,[SUPPLY CHAIN - 47],SUPPLY CHAIN,47,Entidade: Ingestão TM1 - Tabelas Auxiliares e Produto - TAMANHO: M,4,0
supplychain.txt,[SUPPLY CHAIN - 48],SUPPLY CHAIN,48,Entidade: Ingestão RTM e LTP - Event-Driven - TAMANHO: M,2,4
supplychain.txt,[SUPPLY CHAIN - 49],SUPPLY CHAIN,49,Entidade: Ingestão Part Dump A9 - Orchestrated DataStage - TAMANHO: M,2,2
supplychain.txt,[SUPPLY CHAIN - 50],SUPPLY CHAIN,50,Entidade: Ingestão Flow - Parte 1 (Cálculo Previsional e CBA) - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 51],SUPPLY CHAIN,51,Entidade: Ingestão Flow - Parte 2 (CBH e Months Rolling) - TAMANHO: G,4,4
supplychain.txt,[SUPPLY CHAIN - 52],SUPPLY CHAIN,52,Entidade: Ingestão Flow - Parte 3 (Cadastros Auxiliares e Logistics) - TAMANHO: M,4,0
supplychain.txt,[SUPPLY CHAIN - 53],SUPPLY CHAIN,53,Entidade: Views Consolidadas e Analíticas Avançadas - TAMANHO: P,0,3
supplychain.txt,[SUPPLY CHAIN - 54],SUPPLY CHAIN,54,Entidade: Ativação de Transporte DHL - TAMANHO: M,2,2
supplychain.txt,[SUPPLY CHAIN - 55],SUPPLY CHAIN,55,Entidade: Ativação e Aprovação AVA SPOT - TAMANHO: M,2,2
supplychain.txt,[SUPPLY CHAIN - 56],SUPPLY CHAIN,56,Entidade: Yard Truck - Movimentação de Veículos - TAMANHO: P,1,1
supplychain.txt,[SUPPLY CHAIN - 57],SUPPLY CHAIN,57,Entidade: Rastreamento Real-Time via Pub/Sub - TAMANHO: M,2,4
supplychain.txt,[SUPPLY CHAIN - 58],SUPPLY CHAIN,58,Entidade: Outbound Transporte Batch via DataStage - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 59],SUPPLY CHAIN,59,Entidade: Processamento Delta Chegadas e Views Especializadas - TAMANHO: M,1,3
supplychain.txt,[SUPPLY CHAIN - 60],SUPPLY CHAIN,60,Entidade: Carga Base RapidResponse - Hierarquias e Descrições - TAMANHO: G,10,0
supplychain.txt,[SUPPLY CHAIN - 61],SUPPLY CHAIN,61,Entidade: Cadastros de Canais e Subcanais - TAMANHO: M,4,0
supplychain.txt,[SUPPLY CHAIN - 62],SUPPLY CHAIN,62,"Entidade: Planejamento Operacional - Parte 1 (OSS, PSA, Confirmado) - TAMANHO: G",6,3
supplychain.txt,[SUPPLY CHAIN - 63],SUPPLY CHAIN,63,Entidade: Planejamento Operacional - Parte 2 (Geral e Volume Indústria) - TAMANHO: M,4,2
supplychain.txt,[SUPPLY CHAIN - 64],SUPPLY CHAIN,64,Entidade: Planejamento Assegnazione e Emplacamento - TAMANHO: M,4,2
supplychain.txt,[SUPPLY CHAIN - 65],SUPPLY CHAIN,65,Entidade: Lista Mestre Pokey e Produto A13 - TAMANHO: M,4,2
supplychain.txt,[SUPPLY CHAIN - 66],SUPPLY CHAIN,66,Entidade: Dados Atuais e Emissão CO2 - Export Files - TAMANHO: M,0,4
supplychain.txt,[SUPPLY CHAIN - 67],SUPPLY CHAIN,67,Entidade: Comprovação Eletrônica de Entrega - EPOD Completo - TAMANHO: G,6,3
supplychain.txt,[SUPPLY CHAIN - 68],SUPPLY CHAIN,68,Entidade: Ingestão de Dados Base - Volume Accuracy - TAMANHO: M,4,4
supplychain.txt,[SUPPLY CHAIN - 69],SUPPLY CHAIN,69,Entidade: Processamento Final - Cálculo de Mix e Volume Accuracy - TAMANHO: P,1,1
supplychain.txt,[SUPPLY CHAIN - 70],SUPPLY CHAIN,70,Entidade: External Tables Google Sheets - Mapeamentos De-Para Parte 1 - TAMANHO: G,10,0
supplychain.txt,[SUPPLY CHAIN - 71],SUPPLY CHAIN,71,Entidade: External Tables Google Sheets - Histórico e Volumes Globais - TAMANHO: G,10,0
supplychain.txt,[SUPPLY CHAIN - 72],SUPPLY CHAIN,72,Entidade: Carga Física De-Para e Mapeamentos - TAMANHO: M,5,0
supplychain.txt,[SUPPLY CHAIN - 73],SUPPLY CHAIN,73,Entidade: Carga Física Delivery EMEA e NAFTA - TAMANHO: M,4,0
supplychain.txt,[SUPPLY CHAIN - 74],SUPPLY CHAIN,74,"Entidade: Carga Física Stocks - Dealer, OEM e Viajantes - TAMANHO: M",5,0
supplychain.txt,[SUPPLY CHAIN - 75],SUPPLY CHAIN,75,Entidade: Carga Física Retail e Volume Argentina - TAMANHO: P,3,0
supplychain.txt,[SUPPLY CHAIN - 76],SUPPLY CHAIN,76,Entidade: Carga Física Wholesales e Planejamento - TAMANHO: M,5,0
supplychain.txt,[SUPPLY CHAIN - 77],SUPPLY CHAIN,77,Entidade: Consolidação Principal - tb_actual e View Base - TAMANHO: P,1,1
supplychain.txt,[SUPPLY CHAIN - 78],SUPPLY CHAIN,78,Entidade: Wholesales NAFTA ROL - Carga Delta e Views - TAMANHO: P,1,2
supplychain.txt,[SUPPLY CHAIN - 79],SUPPLY CHAIN,79,Entidade: Views Planejamento - Budget Forecast e Estimativas - TAMANHO: M,,4
supplychain.txt,[SUPPLY CHAIN - 80],SUPPLY CHAIN,80,Entidade: Views NAFTA - Dimensões Veículos e Produtos - TAMANHO: M,0,4
supplychain.txt,[SUPPLY CHAIN - 81],SUPPLY CHAIN,81,Entidade: Stock History Regional - TAMANHO: M,5,0
supplychain.txt,[SUPPLY CHAIN - 82],SUPPLY CHAIN,82,Entidade: Eventos e Pedidos Comerciais - TAMANHO: P,2,0
supplychain.txt,[SUPPLY CHAIN - 83],SUPPLY CHAIN,83,Entidade: Indicadores FCO - TAMANHO: M,4,0
supplychain.txt,[SUPPLY CHAIN - 84],SUPPLY CHAIN,84,Entidade: Estoque OEM e Dealer - TAMANHO: G,7,0
supplychain.txt,[SUPPLY CHAIN - 85],SUPPLY CHAIN,85,Entidade: KPIs de Vendas e Produção - TAMANHO: M,4,0
